"chr_spikes"	11	11	1	"+"	8.5619280763095	1	11	8.5619280763095
"chr_spikes"	17	19	3	"+"	241.30658517109	3	18	239.733986136666
"chr_spikes"	678	678	1	"+"	1.39786580837706	1	678	1.39786580837706
"chr_spikes"	1142	1142	1	"+"	1.92206548651846	1	1142	1.92206548651846
"chr_spikes"	1149	1149	1	"+"	54.8662329787996	1	1149	54.8662329787996
"chr_spikes"	1561	1567	7	"+"	2.97046484280125	3	1563	1.22313258232993
"chr_spikes"	1580	1584	5	"+"	1.74733226047133	2	1580	1.22313258232993
"chr_spikes"	1609	1609	1	"+"	2.79573161675412	1	1609	2.79573161675412
"chr_spikes"	2581	2581	1	"+"	18.8711884130903	1	2581	18.8711884130903
"chr_spikes"	127	127	1	"-"	2.79573161675412	1	127	2.79573161675412
"chr_spikes"	1344	1344	1	"-"	0.349466452094265	1	1344	0.349466452094265
"chr_spikes"	1446	1446	1	"-"	0.174733226047133	1	1446	0.174733226047133
"chrI"	25490	25490	1	"+"	0.69893290418853	1	25490	0.69893290418853
"chrI"	27068	27068	1	"+"	0.174733226047133	1	27068	0.174733226047133
"chrI"	27473	27473	1	"+"	1.0483993562828	1	27473	1.0483993562828
"chrI"	27579	27579	1	"+"	1.0483993562828	1	27579	1.0483993562828
"chrI"	28198	28198	1	"+"	1.0483993562828	1	28198	1.0483993562828
"chrI"	28214	28214	1	"+"	1.22313258232993	1	28214	1.22313258232993
"chrI"	28623	28623	1	"+"	1.57259903442419	1	28623	1.57259903442419
"chrI"	34272	34272	1	"+"	0.524199678141398	1	34272	0.524199678141398
"chrI"	34343	34343	1	"+"	1.0483993562828	1	34343	1.0483993562828
"chrI"	34384	34384	1	"+"	2.62099839070699	1	34384	2.62099839070699
"chrI"	34392	34392	1	"+"	0.524199678141398	1	34392	0.524199678141398
"chrI"	34516	34516	1	"+"	1.92206548651846	1	34516	1.92206548651846
"chrI"	34543	34543	1	"+"	0.174733226047133	1	34543	0.174733226047133
"chrI"	34566	34579	14	"+"	15.2017906661005	5	34576	6.63986258979104
"chrI"	34586	34586	1	"+"	11.1829264670165	1	34586	11.1829264670165
"chrI"	34592	34601	10	"+"	47.0032378066787	3	34601	35.4708448875679
"chrI"	34607	34615	9	"+"	34.5971787573322	5	34615	23.76371874241
"chrI"	34621	34709	89	"+"	814.955766283826	51	34698	133.670917926056
"chrI"	34716	34719	4	"+"	2.27153193861272	2	34719	1.22313258232993
"chrI"	34732	34749	18	"+"	28.1320493935883	9	34732	11.0081932409693
"chrI"	34890	34890	1	"+"	0.174733226047133	1	34890	0.174733226047133
"chrI"	34903	34906	4	"+"	2.27153193861272	2	34903	1.22313258232993
"chrI"	34954	34954	1	"+"	0.174733226047133	1	34954	0.174733226047133
"chrI"	35005	35005	1	"+"	0.524199678141398	1	35005	0.524199678141398
"chrI"	35015	35015	1	"+"	0.524199678141398	1	35015	0.524199678141398
"chrI"	35038	35038	1	"+"	1.39786580837706	1	35038	1.39786580837706
"chrI"	35912	35912	1	"+"	1.0483993562828	1	35912	1.0483993562828
"chrI"	36476	36476	1	"+"	1.57259903442419	1	36476	1.57259903442419
"chrI"	36484	36484	1	"+"	1.0483993562828	1	36484	1.0483993562828
"chrI"	36494	36494	1	"+"	1.22313258232993	1	36494	1.22313258232993
"chrI"	36512	36513	2	"+"	1.22313258232993	2	36513	0.69893290418853
"chrI"	36519	36542	24	"+"	532.58687299166	17	36539	166.870230875012
"chrI"	36551	36551	1	"+"	3.66939774698978	1	36551	3.66939774698978
"chrI"	36561	36561	1	"+"	0.349466452094265	1	36561	0.349466452094265
"chrI"	36569	36569	1	"+"	1.39786580837706	1	36569	1.39786580837706
"chrI"	36578	36587	10	"+"	3.84413097303692	4	36578	1.22313258232993
"chrI"	36615	36615	1	"+"	1.0483993562828	1	36615	1.0483993562828
"chrI"	36889	36889	1	"+"	1.22313258232993	1	36889	1.22313258232993
"chrI"	38234	38234	1	"+"	0.69893290418853	1	38234	0.69893290418853
"chrI"	38284	38284	1	"+"	0.349466452094265	1	38284	0.349466452094265
"chrI"	38312	38312	1	"+"	5.76619645955537	1	38312	5.76619645955537
"chrI"	39701	39704	4	"+"	1.39786580837706	2	39704	0.873666130235663
"chrI"	39735	39747	13	"+"	4.71779710327258	4	39743	1.74733226047133
"chrI"	39757	39757	1	"+"	0.873666130235663	1	39757	0.873666130235663
"chrI"	40556	40556	1	"+"	0.69893290418853	1	40556	0.69893290418853
"chrI"	40568	40572	5	"+"	1.22313258232993	2	40572	0.873666130235663
"chrI"	40581	40581	1	"+"	0.69893290418853	1	40581	0.69893290418853
"chrI"	40591	40591	1	"+"	4.19359742513118	1	40591	4.19359742513118
"chrI"	40598	40598	1	"+"	0.349466452094265	1	40598	0.349466452094265
"chrI"	40637	40637	1	"+"	0.174733226047133	1	40637	0.174733226047133
"chrI"	40782	40782	1	"+"	0.174733226047133	1	40782	0.174733226047133
"chrI"	42376	42384	9	"+"	15.2017906661005	3	42381	7.5135287200267
"chrI"	42391	42393	3	"+"	2.44626516465986	2	42393	1.39786580837706
"chrI"	42410	42413	4	"+"	2.62099839070699	2	42413	1.74733226047133
"chrI"	45310	45310	1	"+"	1.0483993562828	1	45310	1.0483993562828
"chrI"	45318	45318	1	"+"	0.69893290418853	1	45318	0.69893290418853
"chrI"	45324	45324	1	"+"	1.22313258232993	1	45324	1.22313258232993
"chrI"	45331	45340	10	"+"	22.0163864819387	4	45331	13.8039248577235
"chrI"	45346	45367	22	"+"	14.502857761912	7	45367	3.14519806884839
"chrI"	45379	45388	10	"+"	6.29039613769677	3	45379	3.84413097303692
"chrI"	47826	47826	1	"+"	0.174733226047133	1	47826	0.174733226047133
"chrI"	47985	47985	1	"+"	0.174733226047133	1	47985	0.174733226047133
"chrI"	48065	48065	1	"+"	8.5619280763095	1	48065	8.5619280763095
"chrI"	48092	48092	1	"+"	1.0483993562828	1	48092	1.0483993562828
"chrI"	48184	48184	1	"+"	3.66939774698978	1	48184	3.66939774698978
"chrI"	48848	48848	1	"+"	0.174733226047133	1	48848	0.174733226047133
"chrI"	48873	48877	5	"+"	1.74733226047133	2	48873	1.22313258232993
"chrI"	48889	48889	1	"+"	0.349466452094265	1	48889	0.349466452094265
"chrI"	48901	48901	1	"+"	0.349466452094265	1	48901	0.349466452094265
"chrI"	48908	48914	7	"+"	3.31993129489552	3	48911	2.09679871256559
"chrI"	48920	48952	33	"+"	99.2484723947713	14	48939	23.0647858382215
"chrI"	48966	48966	1	"+"	1.22313258232993	1	48966	1.22313258232993
"chrI"	48975	49017	43	"+"	67.7964917062874	15	48985	29.8793816540597
"chrI"	49023	49023	1	"+"	1.0483993562828	1	49023	1.0483993562828
"chrI"	49029	49030	2	"+"	4.19359742513118	2	49029	2.62099839070699
"chrI"	49043	49043	1	"+"	5.41673000746111	1	49043	5.41673000746111
"chrI"	49049	49062	14	"+"	17.9975222828547	6	49054	8.0377283981681
"chrI"	49071	49079	9	"+"	4.36833065117831	3	49071	3.84413097303692
"chrI"	51664	51677	14	"+"	2.62099839070699	4	51668	0.873666130235663
"chrI"	51691	51691	1	"+"	1.74733226047133	1	51691	1.74733226047133
"chrI"	51714	51722	9	"+"	5.41673000746111	3	51719	2.44626516465986
"chrI"	51730	51735	6	"+"	2.09679871256559	2	51730	1.74733226047133
"chrI"	52187	52187	1	"+"	2.44626516465986	1	52187	2.44626516465986
"chrI"	60626	60626	1	"+"	0.524199678141398	1	60626	0.524199678141398
"chrI"	60650	60650	1	"+"	0.873666130235663	1	60650	0.873666130235663
"chrI"	60661	60704	44	"+"	119.342793390192	22	60697	47.5274374848201
"chrI"	60712	60712	1	"+"	4.71779710327258	1	60712	4.71779710327258
"chrI"	61507	61507	1	"+"	1.74733226047133	1	61507	1.74733226047133
"chrI"	64445	64484	40	"+"	114.799729512966	14	64467	33.8982458531437
"chrI"	65940	65943	4	"+"	2.62099839070699	2	65943	1.92206548651846
"chrI"	65951	65954	4	"+"	32.1509135926724	2	65954	25.5110510028814
"chrI"	65983	65986	4	"+"	6.81459581583817	3	65986	5.76619645955537
"chrI"	68882	68882	1	"+"	0.174733226047133	1	68882	0.174733226047133
"chrI"	72671	72671	1	"+"	0.349466452094265	1	72671	0.349466452094265
"chrI"	73614	73619	6	"+"	2.44626516465986	2	73619	1.57259903442419
"chrI"	73683	73688	6	"+"	2.27153193861272	2	73683	1.39786580837706
"chrI"	73779	73779	1	"+"	1.74733226047133	1	73779	1.74733226047133
"chrI"	73812	73812	1	"+"	0.349466452094265	1	73812	0.349466452094265
"chrI"	73835	73835	1	"+"	0.873666130235663	1	73835	0.873666130235663
"chrI"	74814	74819	6	"+"	2.09679871256559	2	74814	1.39786580837706
"chrI"	74827	74827	1	"+"	3.49466452094265	1	74827	3.49466452094265
"chrI"	74836	74840	5	"+"	4.01886419908405	2	74840	3.49466452094265
"chrI"	74849	74855	7	"+"	9.08612775445089	3	74849	4.01886419908405
"chrI"	74865	74865	1	"+"	4.19359742513118	1	74865	4.19359742513118
"chrI"	74872	74872	1	"+"	1.92206548651846	1	74872	1.92206548651846
"chrI"	74880	74880	1	"+"	11.881859371205	1	74880	11.881859371205
"chrI"	74886	74908	23	"+"	80.7267504337752	10	74898	52.769434266234
"chrI"	74914	74949	36	"+"	1165.47061773437	24	74928	766.55466266877
"chrI"	75087	75087	1	"+"	0.524199678141398	1	75087	0.524199678141398
"chrI"	75093	75093	1	"+"	1.39786580837706	1	75093	1.39786580837706
"chrI"	75144	75144	1	"+"	0.524199678141398	1	75144	0.524199678141398
"chrI"	75169	75169	1	"+"	1.0483993562828	1	75169	1.0483993562828
"chrI"	75631	75631	1	"+"	1.57259903442419	1	75631	1.57259903442419
"chrI"	75645	75645	1	"+"	1.57259903442419	1	75645	1.57259903442419
"chrI"	75713	75713	1	"+"	1.57259903442419	1	75713	1.57259903442419
"chrI"	75980	75980	1	"+"	1.74733226047133	1	75980	1.74733226047133
"chrI"	76035	76035	1	"+"	1.0483993562828	1	76035	1.0483993562828
"chrI"	79104	79104	1	"+"	0.873666130235663	1	79104	0.873666130235663
"chrI"	79536	79536	1	"+"	1.39786580837706	1	79536	1.39786580837706
"chrI"	79542	79542	1	"+"	0.69893290418853	1	79542	0.69893290418853
"chrI"	79549	79551	3	"+"	2.09679871256559	2	79549	1.74733226047133
"chrI"	79557	79570	14	"+"	96.8022072301114	7	79566	74.2616210700313
"chrI"	79579	79579	1	"+"	0.524199678141398	1	79579	0.524199678141398
"chrI"	82054	82054	1	"+"	0.524199678141398	1	82054	0.524199678141398
"chrI"	82834	82860	27	"+"	18.8711884130903	9	82849	5.06726355536684
"chrI"	84855	84855	1	"+"	0.349466452094265	1	84855	0.349466452094265
"chrI"	84974	84974	1	"+"	1.22313258232993	1	84974	1.22313258232993
"chrI"	85604	85604	1	"+"	0.174733226047133	1	85604	0.174733226047133
"chrI"	85845	85848	4	"+"	9.43559420654516	2	85848	7.68826194607383
"chrI"	85856	85864	9	"+"	7.16406226793243	3	85861	3.31993129489552
"chrI"	90398	90398	1	"+"	1.57259903442419	1	90398	1.57259903442419
"chrI"	90409	90443	35	"+"	203.214741892815	16	90425	130.001520179067
"chrI"	90455	90455	1	"+"	3.14519806884839	1	90455	3.14519806884839
"chrI"	95997	95997	1	"+"	7.68826194607383	1	95997	7.68826194607383
"chrI"	96004	96004	1	"+"	2.62099839070699	1	96004	2.62099839070699
"chrI"	96010	96023	14	"+"	22.7153193861272	5	96010	9.61032743259229
"chrI"	96043	96046	4	"+"	1.22313258232993	2	96046	1.0483993562828
"chrI"	96054	96054	1	"+"	0.174733226047133	1	96054	0.174733226047133
"chrI"	97756	97758	3	"+"	6.9893290418853	2	97756	5.41673000746111
"chrI"	97768	97768	1	"+"	12.2313258232993	1	97768	12.2313258232993
"chrI"	97776	97776	1	"+"	1.0483993562828	1	97776	1.0483993562828
"chrI"	97786	97786	1	"+"	2.62099839070699	1	97786	2.62099839070699
"chrI"	97792	97795	4	"+"	0.873666130235663	2	97795	0.524199678141398
"chrI"	97807	97807	1	"+"	2.97046484280125	1	97807	2.97046484280125
"chrI"	111696	111696	1	"+"	0.524199678141398	1	111696	0.524199678141398
"chrI"	111730	111730	1	"+"	0.174733226047133	1	111730	0.174733226047133
"chrI"	113813	113813	1	"+"	0.873666130235663	1	113813	0.873666130235663
"chrI"	113821	113825	5	"+"	3.66939774698978	2	113821	2.27153193861272
"chrI"	117965	117965	1	"+"	2.09679871256559	1	117965	2.09679871256559
"chrI"	117971	117971	1	"+"	3.14519806884839	1	117971	3.14519806884839
"chrI"	117978	117980	3	"+"	3.31993129489552	2	117978	2.27153193861272
"chrI"	117988	117988	1	"+"	1.22313258232993	1	117988	1.22313258232993
"chrI"	117994	117994	1	"+"	0.524199678141398	1	117994	0.524199678141398
"chrI"	123005	123005	1	"+"	1.0483993562828	1	123005	1.0483993562828
"chrI"	123012	123034	23	"+"	40.3633752168876	7	123020	28.4815158456826
"chrI"	123041	123041	1	"+"	0.69893290418853	1	123041	0.69893290418853
"chrI"	123053	123053	1	"+"	2.79573161675412	1	123053	2.79573161675412
"chrI"	127941	127966	26	"+"	220.163864819387	16	127944	75.135287200267
"chrI"	127973	127980	8	"+"	6.29039613769677	3	127977	2.97046484280125
"chrI"	127986	127986	1	"+"	1.39786580837706	1	127986	1.39786580837706
"chrI"	128522	128522	1	"+"	1.0483993562828	1	128522	1.0483993562828
"chrI"	132363	132365	3	"+"	1.74733226047133	2	132363	0.873666130235663
"chrI"	132371	132417	47	"+"	164.598698936399	23	132399	39.3149758606048
"chrI"	133849	133857	9	"+"	4.89253032931971	3	133849	2.62099839070699
"chrI"	133864	133869	6	"+"	3.31993129489552	2	133864	2.62099839070699
"chrI"	133879	133879	1	"+"	2.09679871256559	1	133879	2.09679871256559
"chrI"	133894	133917	24	"+"	46.3043049024901	9	133898	22.1911197079858
"chrI"	135338	135338	1	"+"	1.22313258232993	1	135338	1.22313258232993
"chrI"	135348	135348	1	"+"	2.62099839070699	1	135348	2.62099839070699
"chrI"	135354	135358	5	"+"	12.5807922753935	2	135358	8.91139452840376
"chrI"	138955	138955	1	"+"	0.174733226047133	1	138955	0.174733226047133
"chrI"	138966	138966	1	"+"	0.349466452094265	1	138966	0.349466452094265
"chrI"	138978	138978	1	"+"	1.92206548651846	1	138978	1.92206548651846
"chrI"	138985	138986	2	"+"	3.31993129489552	2	138986	2.97046484280125
"chrI"	138992	138996	5	"+"	5.41673000746111	2	138992	5.06726355536684
"chrI"	139007	139007	1	"+"	0.69893290418853	1	139007	0.69893290418853
"chrI"	139017	139017	1	"+"	0.69893290418853	1	139017	0.69893290418853
"chrI"	139969	139969	1	"+"	0.349466452094265	1	139969	0.349466452094265
"chrI"	139978	139979	2	"+"	2.79573161675412	2	139978	2.44626516465986
"chrI"	139998	140007	10	"+"	16.2501900223833	3	140007	11.1829264670165
"chrI"	140014	140037	24	"+"	143.630711810743	11	140029	57.1377649174123
"chrI"	140045	140045	1	"+"	8.91139452840376	1	140045	8.91139452840376
"chrI"	140060	140060	1	"+"	0.69893290418853	1	140060	0.69893290418853
"chrI"	140068	140068	1	"+"	0.873666130235663	1	140068	0.873666130235663
"chrI"	140074	140074	1	"+"	0.174733226047133	1	140074	0.174733226047133
"chrI"	144185	144185	1	"+"	0.174733226047133	1	144185	0.174733226047133
"chrI"	144499	144499	1	"+"	4.71779710327258	1	144499	4.71779710327258
"chrI"	144565	144565	1	"+"	3.31993129489552	1	144565	3.31993129489552
"chrI"	144577	144579	3	"+"	3.84413097303692	2	144577	3.49466452094265
"chrI"	145117	145117	1	"+"	0.349466452094265	1	145117	0.349466452094265
"chrI"	145138	145140	3	"+"	0.69893290418853	2	145138	0.524199678141398
"chrI"	145148	145148	1	"+"	0.524199678141398	1	145148	0.524199678141398
"chrI"	145171	145171	1	"+"	0.873666130235663	1	145171	0.873666130235663
"chrI"	145187	145187	1	"+"	0.524199678141398	1	145187	0.524199678141398
"chrI"	145195	145195	1	"+"	0.524199678141398	1	145195	0.524199678141398
"chrI"	145201	145201	1	"+"	1.39786580837706	1	145201	1.39786580837706
"chrI"	145209	145214	6	"+"	1.57259903442419	2	145214	1.0483993562828
"chrI"	145228	145228	1	"+"	0.69893290418853	1	145228	0.69893290418853
"chrI"	145269	145269	1	"+"	0.69893290418853	1	145269	0.69893290418853
"chrI"	145277	145282	6	"+"	34.247712305238	2	145282	26.7341835852113
"chrI"	145289	145291	3	"+"	38.4413097303692	2	145291	37.5676436001335
"chrI"	145297	145317	21	"+"	594.966634690486	15	145313	324.479600769525
"chrI"	145327	145327	1	"+"	3.31993129489552	1	145327	3.31993129489552
"chrI"	145339	145339	1	"+"	1.22313258232993	1	145339	1.22313258232993
"chrI"	145779	145779	1	"+"	2.79573161675412	1	145779	2.79573161675412
"chrI"	146779	146779	1	"+"	0.873666130235663	1	146779	0.873666130235663
